# [b'Cross sections for NH2\rConverted from earlier Leiden database cross sections by Helgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-24\rPhotodissociation source: NH2 Saxon+(1983),  Koch (1997)\rPhotoionization: Harper+(2021)\rwavelength: (nm)\rphotoabsorption:    cross section (cm2)\rphotodissociation:  cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
 167.1400000       3.56078e-16       3.56078e-16       0.00000e+00
 167.1500000       2.85958e-16       2.85958e-16       0.00000e+00
 167.1600000       3.08993e-16       3.08993e-16       0.00000e+00
 167.1700000       2.40763e-16       2.40763e-16       0.00000e+00
 167.1800000       1.49454e-16       1.49454e-16       0.00000e+00
 167.1900000       1.44451e-16       1.44451e-16       0.00000e+00
 167.2000000       1.16350e-16       1.16350e-16       0.00000e+00
 167.2100000       1.13680e-16       1.13680e-16       0.00000e+00
 167.2200000       1.00366e-16       1.00366e-16       0.00000e+00
 167.2300000       8.69729e-17       8.69729e-17       0.00000e+00
 167.2400000       8.11726e-17       8.11726e-17       0.00000e+00
 167.2500000       7.80203e-17       7.80203e-17       0.00000e+00
 167.2600000       7.39334e-17       7.39334e-17       0.00000e+00
 167.2700000       6.96717e-17       6.96717e-17       0.00000e+00
 167.2800000       6.63242e-17       6.63242e-17       0.00000e+00
 167.2900000       6.30849e-17       6.30849e-17       0.00000e+00
 167.3000000       6.02265e-17       6.02265e-17       0.00000e+00
 167.3100000       5.73381e-17       5.73381e-17       0.00000e+00
 167.3200000       5.44497e-17       5.44497e-17       0.00000e+00
 167.3300000       5.15913e-17       5.15913e-17       0.00000e+00
 167.3400000       4.80918e-17       4.80918e-17       0.00000e+00
 167.3500000       4.60025e-17       4.60025e-17       0.00000e+00
 167.3600000       4.43861e-17       4.43861e-17       0.00000e+00
 167.3700000       4.27698e-17       4.27698e-17       0.00000e+00
 167.3800000       4.11699e-17       4.11699e-17       0.00000e+00
 167.3900000       3.95696e-17       3.95696e-17       0.00000e+00
 167.4000000       3.79539e-17       3.79539e-17       0.00000e+00
 167.4100000       3.63382e-17       3.63382e-17       0.00000e+00
 167.4200000       3.47229e-17       3.47229e-17       0.00000e+00
 167.4300000       3.31438e-17       3.31438e-17       0.00000e+00
 167.4400000       3.16961e-17       3.16961e-17       0.00000e+00
 167.4500000       3.05543e-17       3.05543e-17       0.00000e+00
 167.4600000       2.97623e-17       2.97623e-17       0.00000e+00
 167.4700000       2.89702e-17       2.89702e-17       0.00000e+00
 167.4800000       2.81782e-17       2.81782e-17       0.00000e+00
 167.4900000       2.69528e-17       2.69528e-17       0.00000e+00
 167.5000000       2.54928e-17       2.54928e-17       0.00000e+00
 167.5100000       2.45176e-17       2.45176e-17       0.00000e+00
 167.5200000       2.37261e-17       2.37261e-17       0.00000e+00
 167.5300000       2.29345e-17       2.29345e-17       0.00000e+00
 167.5400000       2.21461e-17       2.21461e-17       0.00000e+00
 167.5500000       2.15905e-17       2.15905e-17       0.00000e+00
 167.5600000       2.10349e-17       2.10349e-17       0.00000e+00
 167.5700000       2.04792e-17       2.04792e-17       0.00000e+00
 167.5800000       1.99236e-17       1.99236e-17       0.00000e+00
 167.5900000       1.93680e-17       1.93680e-17       0.00000e+00
 167.6000000       1.87327e-17       1.87327e-17       0.00000e+00
 167.6100000       1.80138e-17       1.80138e-17       0.00000e+00
 167.6200000       1.72948e-17       1.72948e-17       0.00000e+00
 167.6300000       1.65758e-17       1.65758e-17       0.00000e+00
 167.6400000       1.60751e-17       1.60751e-17       0.00000e+00
 167.6500000       1.56391e-17       1.56391e-17       0.00000e+00
 167.6600000       1.52032e-17       1.52032e-17       0.00000e+00
 167.6700000       1.47672e-17       1.47672e-17       0.00000e+00
 167.6800000       1.43312e-17       1.43312e-17       0.00000e+00
 167.6900000       1.38953e-17       1.38953e-17       0.00000e+00
 167.7000000       1.34593e-17       1.34593e-17       0.00000e+00
 167.7100000       1.30588e-17       1.30588e-17       0.00000e+00
 167.7200000       1.27683e-17       1.27683e-17       0.00000e+00
 167.7300000       1.24779e-17       1.24779e-17       0.00000e+00
 167.7400000       1.21874e-17       1.21874e-17       0.00000e+00
 167.7500000       1.18969e-17       1.18969e-17       0.00000e+00
 167.7600000       1.16065e-17       1.16065e-17       0.00000e+00
 167.7700000       1.13160e-17       1.13160e-17       0.00000e+00
 167.7800000       1.10344e-17       1.10344e-17       0.00000e+00
 167.7900000       1.08674e-17       1.08674e-17       0.00000e+00
 167.8000000       1.07004e-17       1.07004e-17       0.00000e+00
 167.8100000       1.05333e-17       1.05333e-17       0.00000e+00
 167.8200000       1.03663e-17       1.03663e-17       0.00000e+00
 167.8300000       1.01993e-17       1.01993e-17       0.00000e+00
 167.8400000       1.00323e-17       1.00323e-17       0.00000e+00
 167.8500000       9.86523e-18       9.86523e-18       0.00000e+00
 167.8600000       9.69820e-18       9.69820e-18       0.00000e+00
 167.8700000       9.53117e-18       9.53117e-18       0.00000e+00
 167.8800000       9.36415e-18       9.36415e-18       0.00000e+00
 167.8900000       9.19712e-18       9.19712e-18       0.00000e+00
 167.9000000       9.03009e-18       9.03009e-18       0.00000e+00
 167.9100000       8.87911e-18       8.87911e-18       0.00000e+00
 167.9200000       8.76955e-18       8.76955e-18       0.00000e+00
 167.9300000       8.65998e-18       8.65998e-18       0.00000e+00
 167.9400000       8.55042e-18       8.55042e-18       0.00000e+00
 167.9500000       8.44085e-18       8.44085e-18       0.00000e+00
 167.9600000       8.33129e-18       8.33129e-18       0.00000e+00
 167.9700000       8.22172e-18       8.22172e-18       0.00000e+00
 167.9800000       8.11215e-18       8.11215e-18       0.00000e+00
 167.9900000       8.00259e-18       8.00259e-18       0.00000e+00
 168.0000000       7.89302e-18       7.89302e-18       0.00000e+00
 168.0100000       7.78346e-18       7.78346e-18       0.00000e+00
 168.0200000       7.70464e-18       7.70464e-18       0.00000e+00
 168.0300000       7.63398e-18       7.63398e-18       0.00000e+00
 168.0400000       7.56333e-18       7.56333e-18       0.00000e+00
 168.0500000       7.49268e-18       7.49268e-18       0.00000e+00
 168.0600000       7.44033e-18       7.44033e-18       0.00000e+00
 168.0700000       7.39804e-18       7.39804e-18       0.00000e+00
 168.0800000       7.35575e-18       7.35575e-18       0.00000e+00
 168.0900000       7.31345e-18       7.31345e-18       0.00000e+00
 168.1000000       7.27116e-18       7.27116e-18       0.00000e+00
 168.1100000       7.22887e-18       7.22887e-18       0.00000e+00
 168.1200000       7.18657e-18       7.18657e-18       0.00000e+00
 168.1300000       7.14428e-18       7.14428e-18       0.00000e+00
 168.1400000       7.10199e-18       7.10199e-18       0.00000e+00
 168.1500000       7.05970e-18       7.05970e-18       0.00000e+00
 168.1600000       7.01740e-18       7.01740e-18       0.00000e+00
 168.1700000       6.97511e-18       6.97511e-18       0.00000e+00
 168.1800000       6.93282e-18       6.93282e-18       0.00000e+00
 168.1900000       6.89052e-18       6.89052e-18       0.00000e+00
 168.2000000       6.84823e-18       6.84823e-18       0.00000e+00
 168.2100000       6.80594e-18       6.80594e-18       0.00000e+00
 168.2200000       6.76958e-18       6.76958e-18       0.00000e+00
 168.2300000       6.75973e-18       6.75973e-18       0.00000e+00
 168.2400000       6.74988e-18       6.74988e-18       0.00000e+00
 168.2500000       6.74003e-18       6.74003e-18       0.00000e+00
 168.2600000       6.73018e-18       6.73018e-18       0.00000e+00
 168.2700000       6.72033e-18       6.72033e-18       0.00000e+00
 168.2800000       6.71047e-18       6.71047e-18       0.00000e+00
 168.2900000       6.70062e-18       6.70062e-18       0.00000e+00
 168.3000000       6.69077e-18       6.69077e-18       0.00000e+00
 168.3100000       6.68092e-18       6.68092e-18       0.00000e+00
 168.3200000       6.70045e-18       6.70045e-18       0.00000e+00
 168.3300000       6.76246e-18       6.76246e-18       0.00000e+00
 168.3400000       6.82447e-18       6.82447e-18       0.00000e+00
 168.3500000       6.88647e-18       6.88647e-18       0.00000e+00
 168.3600000       6.94848e-18       6.94848e-18       0.00000e+00
 168.3700000       7.01048e-18       7.01048e-18       0.00000e+00
 168.3800000       7.07249e-18       7.07249e-18       0.00000e+00
 168.3900000       7.15870e-18       7.15870e-18       0.00000e+00
 168.4000000       7.25473e-18       7.25473e-18       0.00000e+00
 168.4100000       7.35076e-18       7.35076e-18       0.00000e+00
 168.4200000       7.44679e-18       7.44679e-18       0.00000e+00
 168.4300000       7.54282e-18       7.54282e-18       0.00000e+00
 168.4400000       7.63886e-18       7.63886e-18       0.00000e+00
 168.4500000       7.73489e-18       7.73489e-18       0.00000e+00
 168.4600000       7.83092e-18       7.83092e-18       0.00000e+00
 168.4700000       7.92695e-18       7.92695e-18       0.00000e+00
 168.4800000       8.02298e-18       8.02298e-18       0.00000e+00
 168.4900000       8.11901e-18       8.11901e-18       0.00000e+00
 168.5000000       8.21505e-18       8.21505e-18       0.00000e+00
 168.5100000       8.31108e-18       8.31108e-18       0.00000e+00
 168.5200000       8.40711e-18       8.40711e-18       0.00000e+00
 168.5300000       8.50916e-18       8.50916e-18       0.00000e+00
 168.5400000       8.70088e-18       8.70088e-18       0.00000e+00
 168.5500000       8.89260e-18       8.89260e-18       0.00000e+00
 168.5600000       9.08432e-18       9.08432e-18       0.00000e+00
 168.5700000       9.26901e-18       9.26901e-18       0.00000e+00
 168.5800000       9.44304e-18       9.44304e-18       0.00000e+00
 168.5900000       9.61706e-18       9.61706e-18       0.00000e+00
 168.6000000       9.79109e-18       9.79109e-18       0.00000e+00
 168.6100000       9.96511e-18       9.96511e-18       0.00000e+00
 168.6200000       1.01391e-17       1.01391e-17       0.00000e+00
 168.6300000       1.03132e-17       1.03132e-17       0.00000e+00
 168.6400000       1.04872e-17       1.04872e-17       0.00000e+00
 168.6500000       1.06612e-17       1.06612e-17       0.00000e+00
 168.6600000       1.08352e-17       1.08352e-17       0.00000e+00
 168.6700000       1.10093e-17       1.10093e-17       0.00000e+00
 168.6800000       1.11833e-17       1.11833e-17       0.00000e+00
 168.6900000       1.17013e-17       1.17013e-17       0.00000e+00
 168.7000000       1.23094e-17       1.23094e-17       0.00000e+00
 168.7100000       1.29174e-17       1.29174e-17       0.00000e+00
 168.7200000       1.35255e-17       1.35255e-17       0.00000e+00
 168.7300000       1.41336e-17       1.41336e-17       0.00000e+00
 168.7400000       1.47569e-17       1.47569e-17       0.00000e+00
 168.7500000       1.57921e-17       1.57921e-17       0.00000e+00
 168.7600000       1.70578e-17       1.70578e-17       0.00000e+00
 168.7700000       1.83235e-17       1.83235e-17       0.00000e+00
 168.7800000       1.95836e-17       1.95836e-17       0.00000e+00
 168.7900000       2.08393e-17       2.08393e-17       0.00000e+00
 168.8000000       2.20950e-17       2.20950e-17       0.00000e+00
 168.8100000       2.33549e-17       2.33549e-17       0.00000e+00
 168.8200000       2.46196e-17       2.46196e-17       0.00000e+00
 168.8300000       2.57104e-17       2.57104e-17       0.00000e+00
 168.8400000       3.05953e-17       3.05953e-17       0.00000e+00
 168.8500000       3.22952e-17       3.22952e-17       0.00000e+00
 168.8600000       3.58531e-17       3.58531e-17       0.00000e+00
 168.8700000       4.10671e-17       4.10671e-17       0.00000e+00
 168.8800000       4.38809e-17       4.38809e-17       0.00000e+00
 168.8900000       4.63241e-17       4.63241e-17       0.00000e+00
 168.9000000       5.55533e-17       5.55533e-17       0.00000e+00
 168.9100000       5.44238e-17       5.44238e-17       0.00000e+00
 168.9200000       5.84155e-17       5.84155e-17       0.00000e+00
 168.9300000       6.24152e-17       6.24152e-17       0.00000e+00
 168.9400000       6.73940e-17       6.73940e-17       0.00000e+00
 168.9500000       7.24797e-17       7.24797e-17       0.00000e+00
 168.9600000       7.37807e-17       7.37807e-17       0.00000e+00
 168.9700000       1.77837e-16       1.77837e-16       0.00000e+00
 168.9800000       2.73650e-16       2.73650e-16       0.00000e+00
 168.9900000       2.92525e-16       2.92525e-16       0.00000e+00
 169.0000000       3.11399e-16       3.11399e-16       0.00000e+00
 169.0100000       3.30274e-16       3.30274e-16       0.00000e+00
 169.0200000       2.59264e-16       2.59264e-16       0.00000e+00
 169.0300000       1.81214e-16       1.81214e-16       0.00000e+00
 169.0400000       1.76808e-16       1.76808e-16       0.00000e+00
 169.0500000       1.22390e-16       1.22390e-16       0.00000e+00
 169.0600000       5.20712e-17       5.20712e-17       0.00000e+00
 169.0700000       5.20734e-17       5.20734e-17       0.00000e+00
 169.0800000       4.56553e-17       4.56553e-17       0.00000e+00
 169.0900000       2.25616e-17       2.25616e-17       0.00000e+00
 169.1000000       2.25387e-17       2.25387e-17       0.00000e+00
 169.1100000       1.99297e-17       1.99297e-17       0.00000e+00
 169.1200000       1.89192e-17       1.89192e-17       0.00000e+00
 169.1300000       1.82745e-17       1.82745e-17       0.00000e+00
 169.1400000       1.76299e-17       1.76299e-17       0.00000e+00
 169.1500000       1.69852e-17       1.69852e-17       0.00000e+00
 169.1600000       1.63406e-17       1.63406e-17       0.00000e+00
 169.1700000       1.56959e-17       1.56959e-17       0.00000e+00
 169.1800000       1.50516e-17       1.50516e-17       0.00000e+00
 169.1900000       1.44074e-17       1.44074e-17       0.00000e+00
 169.2000000       1.37632e-17       1.37632e-17       0.00000e+00
 169.2100000       1.31190e-17       1.31190e-17       0.00000e+00
 169.2200000       1.24748e-17       1.24748e-17       0.00000e+00
 169.2300000       1.18306e-17       1.18306e-17       0.00000e+00
 169.2400000       1.13923e-17       1.13923e-17       0.00000e+00
 169.2500000       1.11031e-17       1.11031e-17       0.00000e+00
 169.2600000       1.08140e-17       1.08140e-17       0.00000e+00
 169.2700000       1.05249e-17       1.05249e-17       0.00000e+00
 169.2800000       1.02358e-17       1.02358e-17       0.00000e+00
 169.2900000       9.94669e-18       9.94669e-18       0.00000e+00
 169.3000000       9.65757e-18       9.65757e-18       0.00000e+00
